scenario_id,current_cmd,next_cmd,bank_relation,burst_length,requested_gap_nck,ws_operand,data_rate_mbps,MR1.OP[4:0],MR1.OP[5],MR1.OP[6],MR11.OP[4],MR23.OP[0],MR23.OP[2],result_state,min_nck,max_nck,rule_id,warning_count,RL,WL,tWTR_S,tWTR_L,WR->RD min (diff BG),WR->RD min (same BG),tRTW
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3200.0,00100,1,1,0,1,1,too_early_with_new_sync,32,,T263_WR_TO_RD_DIFF,0,22,15,10,15,32,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,0,0,0,0,0,allowed_with_new_sync,24,,T263_WR_TO_RD_DIFF,0,20,12,6,12,24,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,0,0,0,0,1,allowed_with_new_sync,24,,T263_WR_TO_RD_DIFF,0,23,12,6,12,24,,20
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,0,0,0,1,0,too_early_with_new_sync,28,,T263_WR_TO_RD_DIFF,0,20,12,10,15,28,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,0,0,0,1,1,too_early_with_new_sync,28,,T263_WR_TO_RD_DIFF,0,23,12,10,15,28,,20
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,0,1,0,0,0,too_early_with_new_sync,26,,T263_WR_TO_RD_DIFF,0,22,12,8,14,26,,18
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,0,1,0,0,1,too_early_with_new_sync,26,,T263_WR_TO_RD_DIFF,0,25,12,8,14,26,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,0,1,0,1,0,too_early_with_new_sync,30,,T263_WR_TO_RD_DIFF,0,22,12,12,17,30,,18
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,0,1,0,1,1,too_early_with_new_sync,30,,T263_WR_TO_RD_DIFF,0,25,12,12,17,30,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,1,0,0,0,0,too_early_with_new_sync,30,,T263_WR_TO_RD_DIFF,0,20,18,6,12,30,,10
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,1,0,0,0,1,too_early_with_new_sync,30,,T263_WR_TO_RD_DIFF,0,23,18,6,12,30,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,1,0,0,1,0,too_early_with_new_sync,34,,T263_WR_TO_RD_DIFF,0,20,18,10,15,34,,10
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,1,0,0,1,1,too_early_with_new_sync,34,,T263_WR_TO_RD_DIFF,0,23,18,10,15,34,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,1,1,0,0,0,too_early_with_new_sync,32,,T263_WR_TO_RD_DIFF,0,22,18,8,14,32,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,1,1,0,0,1,too_early_with_new_sync,32,,T263_WR_TO_RD_DIFF,0,25,18,8,14,32,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,1,1,0,1,0,too_early_with_new_sync,36,,T263_WR_TO_RD_DIFF,0,22,18,12,17,36,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,3750.0,00101,1,1,0,1,1,too_early_with_new_sync,36,,T263_WR_TO_RD_DIFF,0,25,18,12,17,36,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,0,0,0,0,0,too_early_with_new_sync,26,,T263_WR_TO_RD_DIFF,0,23,12,7,13,26,,20
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,0,0,0,0,1,too_early_with_new_sync,26,,T263_WR_TO_RD_DIFF,0,26,12,7,13,26,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,0,0,0,1,0,too_early_with_new_sync,30,,T263_WR_TO_RD_DIFF,0,23,12,11,18,30,,20
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,0,0,0,1,1,too_early_with_new_sync,30,,T263_WR_TO_RD_DIFF,0,26,12,11,18,30,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,0,1,0,0,0,too_early_with_new_sync,28,,T263_WR_TO_RD_DIFF,0,25,12,9,15,28,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,0,1,0,0,1,too_early_with_new_sync,28,,T263_WR_TO_RD_DIFF,0,28,12,9,15,28,,24
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,0,1,0,1,0,too_early_with_new_sync,32,,T263_WR_TO_RD_DIFF,0,25,12,14,20,32,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,0,1,0,1,1,too_early_with_new_sync,32,,T263_WR_TO_RD_DIFF,0,28,12,14,20,32,,24
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,1,0,0,0,0,too_early_with_new_sync,34,,T263_WR_TO_RD_DIFF,0,23,21,7,13,34,,10
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,1,0,0,0,1,too_early_with_new_sync,34,,T263_WR_TO_RD_DIFF,0,26,21,7,13,34,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,1,0,0,1,0,too_early_with_new_sync,38,,T263_WR_TO_RD_DIFF,0,23,21,11,18,38,,10
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,1,0,0,1,1,too_early_with_new_sync,38,,T263_WR_TO_RD_DIFF,0,26,21,11,18,38,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,1,1,0,0,0,too_early_with_new_sync,36,,T263_WR_TO_RD_DIFF,0,25,21,9,15,36,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,1,1,0,0,1,too_early_with_new_sync,36,,T263_WR_TO_RD_DIFF,0,28,21,9,15,36,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,1,1,0,1,0,too_early_with_new_sync,42,,T263_WR_TO_RD_DIFF,0,25,21,14,20,42,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4267.0,00110,1,1,0,1,1,too_early_with_new_sync,42,,T263_WR_TO_RD_DIFF,0,28,21,14,20,42,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,0,0,0,0,0,too_early_with_new_sync,28,,T263_WR_TO_RD_DIFF,0,26,14,8,15,28,,20
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,0,0,0,0,1,too_early_with_new_sync,28,,T263_WR_TO_RD_DIFF,0,29,14,8,15,28,,24
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,0,0,0,1,0,too_early_with_new_sync,34,,T263_WR_TO_RD_DIFF,0,26,14,13,20,34,,20
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,0,0,0,1,1,too_early_with_new_sync,34,,T263_WR_TO_RD_DIFF,0,29,14,13,20,34,,24
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,0,1,0,0,0,too_early_with_new_sync,30,,T263_WR_TO_RD_DIFF,0,28,14,10,17,30,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,0,1,0,0,1,too_early_with_new_sync,30,,T263_WR_TO_RD_DIFF,0,32,14,10,17,30,,26
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,0,1,0,1,0,too_early_with_new_sync,36,,T263_WR_TO_RD_DIFF,0,28,14,15,22,36,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,0,1,0,1,1,too_early_with_new_sync,36,,T263_WR_TO_RD_DIFF,0,32,14,15,22,36,,26
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,1,0,0,0,0,too_early_with_new_sync,38,,T263_WR_TO_RD_DIFF,0,26,24,8,15,38,,10
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,1,0,0,0,1,too_early_with_new_sync,38,,T263_WR_TO_RD_DIFF,0,29,24,8,15,38,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,1,0,0,1,0,too_early_with_new_sync,44,,T263_WR_TO_RD_DIFF,0,26,24,13,20,44,,10
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,1,0,0,1,1,too_early_with_new_sync,44,,T263_WR_TO_RD_DIFF,0,29,24,13,20,44,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,1,1,0,0,0,too_early_with_new_sync,40,,T263_WR_TO_RD_DIFF,0,28,24,10,17,40,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,1,1,0,0,1,too_early_with_new_sync,40,,T263_WR_TO_RD_DIFF,0,32,24,10,17,40,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,1,1,0,1,0,too_early_with_new_sync,46,,T263_WR_TO_RD_DIFF,0,28,24,15,22,46,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,4800.0,00111,1,1,0,1,1,too_early_with_new_sync,46,,T263_WR_TO_RD_DIFF,0,32,24,15,22,46,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,0,0,0,0,0,too_early_with_new_sync,32,,T263_WR_TO_RD_DIFF,0,30,16,9,17,32,,24
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,0,0,0,0,1,too_early_with_new_sync,32,,T263_WR_TO_RD_DIFF,0,33,16,9,17,32,,26
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,0,0,0,1,0,too_early_with_new_sync,38,,T263_WR_TO_RD_DIFF,0,30,16,15,22,38,,24
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,0,0,0,1,1,too_early_with_new_sync,38,,T263_WR_TO_RD_DIFF,0,33,16,15,22,38,,26
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,0,1,0,0,0,too_early_with_new_sync,34,,T263_WR_TO_RD_DIFF,0,32,16,12,20,34,,26
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,0,1,0,0,1,too_early_with_new_sync,34,,T263_WR_TO_RD_DIFF,0,36,16,12,20,34,,30
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,0,1,0,1,0,too_early_with_new_sync,40,,T263_WR_TO_RD_DIFF,0,32,16,17,25,40,,26
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,0,1,0,1,1,too_early_with_new_sync,40,,T263_WR_TO_RD_DIFF,0,36,16,17,25,40,,30
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,1,0,0,0,0,too_early_with_new_sync,44,,T263_WR_TO_RD_DIFF,0,30,28,9,17,44,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,1,0,0,0,1,too_early_with_new_sync,44,,T263_WR_TO_RD_DIFF,0,33,28,9,17,44,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,1,0,0,1,0,too_early_with_new_sync,50,,T263_WR_TO_RD_DIFF,0,30,28,15,22,50,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,1,0,0,1,1,too_early_with_new_sync,50,,T263_WR_TO_RD_DIFF,0,33,28,15,22,50,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,1,1,0,0,0,too_early_with_new_sync,46,,T263_WR_TO_RD_DIFF,0,32,28,12,20,46,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,1,1,0,0,1,too_early_with_new_sync,46,,T263_WR_TO_RD_DIFF,0,36,28,12,20,46,,18
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,1,1,0,1,0,too_early_with_new_sync,52,,T263_WR_TO_RD_DIFF,0,32,28,17,25,52,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,5500.0,01000,1,1,0,1,1,too_early_with_new_sync,52,,T263_WR_TO_RD_DIFF,0,36,28,17,25,52,,18
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,0,0,0,0,0,too_early_with_new_sync,34,,T263_WR_TO_RD_DIFF,0,34,18,10,20,34,,26
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,0,0,0,0,1,too_early_with_new_sync,34,,T263_WR_TO_RD_DIFF,0,39,18,10,20,34,,30
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,0,0,0,1,0,too_early_with_new_sync,42,,T263_WR_TO_RD_DIFF,0,34,18,17,26,42,,26
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,0,0,0,1,1,too_early_with_new_sync,42,,T263_WR_TO_RD_DIFF,0,39,18,17,26,42,,30
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,0,1,0,0,0,too_early_with_new_sync,38,,T263_WR_TO_RD_DIFF,0,37,18,14,23,38,,28
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,0,1,0,0,1,too_early_with_new_sync,38,,T263_WR_TO_RD_DIFF,0,42,18,14,23,38,,34
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,0,1,0,1,0,too_early_with_new_sync,44,,T263_WR_TO_RD_DIFF,0,37,18,20,29,44,,28
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,0,1,0,1,1,too_early_with_new_sync,44,,T263_WR_TO_RD_DIFF,0,42,18,20,29,44,,34
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,1,0,0,0,0,too_early_with_new_sync,48,,T263_WR_TO_RD_DIFF,0,34,32,10,20,48,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,1,0,0,0,1,too_early_with_new_sync,48,,T263_WR_TO_RD_DIFF,0,39,32,10,20,48,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,1,0,0,1,0,too_early_with_new_sync,56,,T263_WR_TO_RD_DIFF,0,34,32,17,26,56,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,1,0,0,1,1,too_early_with_new_sync,56,,T263_WR_TO_RD_DIFF,0,39,32,17,26,56,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,1,1,0,0,0,too_early_with_new_sync,52,,T263_WR_TO_RD_DIFF,0,37,32,14,23,52,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,1,1,0,0,1,too_early_with_new_sync,52,,T263_WR_TO_RD_DIFF,0,42,32,14,23,52,,20
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,1,1,0,1,0,too_early_with_new_sync,58,,T263_WR_TO_RD_DIFF,0,37,32,20,29,58,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,6400.0,01001,1,1,0,1,1,too_early_with_new_sync,58,,T263_WR_TO_RD_DIFF,0,42,32,20,29,58,,20
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,0,0,0,0,0,too_early_with_new_sync,38,,T263_WR_TO_RD_DIFF,0,40,20,12,23,38,,30
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,0,0,0,0,1,too_early_with_new_sync,38,,T263_WR_TO_RD_DIFF,0,46,20,12,23,38,,36
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,0,0,0,1,0,too_early_with_new_sync,46,,T263_WR_TO_RD_DIFF,0,40,20,20,30,46,,30
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,0,0,0,1,1,too_early_with_new_sync,46,,T263_WR_TO_RD_DIFF,0,46,20,20,30,46,,36
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,0,1,0,0,0,too_early_with_new_sync,42,,T263_WR_TO_RD_DIFF,0,44,20,16,27,42,,34
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,0,1,0,0,1,too_early_with_new_sync,42,,T263_WR_TO_RD_DIFF,0,50,20,16,27,42,,40
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,0,1,0,1,0,too_early_with_new_sync,50,,T263_WR_TO_RD_DIFF,0,44,20,23,34,50,,34
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,0,1,0,1,1,too_early_with_new_sync,50,,T263_WR_TO_RD_DIFF,0,50,20,23,34,50,,40
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,1,0,0,0,0,too_early_with_new_sync,56,,T263_WR_TO_RD_DIFF,0,40,38,12,23,56,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,1,0,0,0,1,too_early_with_new_sync,56,,T263_WR_TO_RD_DIFF,0,46,38,12,23,56,,18
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,1,0,0,1,0,too_early_with_new_sync,64,,T263_WR_TO_RD_DIFF,0,40,38,20,30,64,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,1,0,0,1,1,too_early_with_new_sync,64,,T263_WR_TO_RD_DIFF,0,46,38,20,30,64,,18
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,1,1,0,0,0,too_early_with_new_sync,60,,T263_WR_TO_RD_DIFF,0,44,38,16,27,60,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,1,1,0,0,1,too_early_with_new_sync,60,,T263_WR_TO_RD_DIFF,0,50,38,16,27,60,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,1,1,0,1,0,too_early_with_new_sync,68,,T263_WR_TO_RD_DIFF,0,44,38,23,34,68,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,7500.0,01010,1,1,0,1,1,too_early_with_new_sync,68,,T263_WR_TO_RD_DIFF,0,50,38,23,34,68,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,0,0,0,0,0,too_early_with_new_sync,42,,T263_WR_TO_RD_DIFF,0,46,22,14,26,42,,34
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,0,0,0,0,1,too_early_with_new_sync,42,,T263_WR_TO_RD_DIFF,0,52,22,14,26,42,,40
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,0,0,0,1,0,too_early_with_new_sync,50,,T263_WR_TO_RD_DIFF,0,46,22,22,35,50,,34
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,0,0,0,1,1,too_early_with_new_sync,50,,T263_WR_TO_RD_DIFF,0,52,22,22,35,50,,40
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,0,1,0,0,0,too_early_with_new_sync,46,,T263_WR_TO_RD_DIFF,0,50,22,18,30,46,,38
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,0,1,0,0,1,too_early_with_new_sync,46,,T263_WR_TO_RD_DIFF,0,56,22,18,30,46,,44
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,0,1,0,1,0,too_early_with_new_sync,56,,T263_WR_TO_RD_DIFF,0,50,22,27,39,56,,38
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,0,1,0,1,1,too_early_with_new_sync,56,,T263_WR_TO_RD_DIFF,0,56,22,27,39,56,,44
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,1,0,0,0,0,too_early_with_new_sync,64,,T263_WR_TO_RD_DIFF,0,46,44,14,26,64,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,1,0,0,0,1,too_early_with_new_sync,64,,T263_WR_TO_RD_DIFF,0,52,44,14,26,64,,18
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,1,0,0,1,0,too_early_with_new_sync,72,,T263_WR_TO_RD_DIFF,0,46,44,22,35,72,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,1,0,0,1,1,too_early_with_new_sync,72,,T263_WR_TO_RD_DIFF,0,52,44,22,35,72,,18
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,1,1,0,0,0,too_early_with_new_sync,68,,T263_WR_TO_RD_DIFF,0,50,44,18,30,68,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,1,1,0,0,1,too_early_with_new_sync,68,,T263_WR_TO_RD_DIFF,0,56,44,18,30,68,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,1,1,0,1,0,too_early_with_new_sync,78,,T263_WR_TO_RD_DIFF,0,50,44,27,39,78,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,8533.0,01011,1,1,0,1,1,too_early_with_new_sync,78,,T263_WR_TO_RD_DIFF,0,56,44,27,39,78,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,0,0,0,0,0,too_early_with_new_sync,46,,T263_WR_TO_RD_DIFF,0,52,24,15,29,46,,38
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,0,0,0,0,1,too_early_with_new_sync,46,,T263_WR_TO_RD_DIFF,0,58,24,15,29,46,,44
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,0,0,0,1,0,too_early_with_new_sync,56,,T263_WR_TO_RD_DIFF,0,52,24,25,39,56,,38
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,0,0,0,1,1,too_early_with_new_sync,56,,T263_WR_TO_RD_DIFF,0,58,24,25,39,56,,44
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,0,1,0,0,0,too_early_with_new_sync,50,,T263_WR_TO_RD_DIFF,0,56,24,20,34,50,,42
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,0,1,0,0,1,too_early_with_new_sync,50,,T263_WR_TO_RD_DIFF,0,64,24,20,34,50,,50
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,0,1,0,1,0,too_early_with_new_sync,60,,T263_WR_TO_RD_DIFF,0,56,24,30,44,60,,42
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,0,1,0,1,1,too_early_with_new_sync,60,,T263_WR_TO_RD_DIFF,0,64,24,30,44,60,,50
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,1,0,0,0,0,too_early_with_new_sync,72,,T263_WR_TO_RD_DIFF,0,52,50,15,29,72,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,1,0,0,0,1,too_early_with_new_sync,72,,T263_WR_TO_RD_DIFF,0,58,50,15,29,72,,18
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,1,0,0,1,0,too_early_with_new_sync,82,,T263_WR_TO_RD_DIFF,0,52,50,25,39,82,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,1,0,0,1,1,too_early_with_new_sync,82,,T263_WR_TO_RD_DIFF,0,58,50,25,39,82,,18
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,1,1,0,0,0,too_early_with_new_sync,76,,T263_WR_TO_RD_DIFF,0,56,50,20,34,76,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,1,1,0,0,1,too_early_with_new_sync,76,,T263_WR_TO_RD_DIFF,0,64,50,20,34,76,,24
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,1,1,0,1,0,too_early_with_new_sync,86,,T263_WR_TO_RD_DIFF,0,56,50,30,44,86,,16
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,9600.0,01100,1,1,0,1,1,too_early_with_new_sync,86,,T263_WR_TO_RD_DIFF,0,64,50,30,44,86,,24
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,0,0,0,0,0,too_early_with_new_sync,50,,T263_WR_TO_RD_DIFF,0,56,26,17,33,50,,42
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,0,0,0,0,1,too_early_with_new_sync,50,,T263_WR_TO_RD_DIFF,0,64,26,17,33,50,,50
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,0,0,0,1,0,too_early_with_new_sync,60,,T263_WR_TO_RD_DIFF,0,56,26,28,43,60,,42
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,0,0,0,1,1,too_early_with_new_sync,60,,T263_WR_TO_RD_DIFF,0,64,26,28,43,60,,50
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,0,1,0,0,0,too_early_with_new_sync,56,,T263_WR_TO_RD_DIFF,0,62,26,23,38,56,,48
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,0,1,0,0,1,too_early_with_new_sync,56,,T263_WR_TO_RD_DIFF,0,70,26,23,38,56,,56
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,0,1,0,1,0,too_early_with_new_sync,66,,T263_WR_TO_RD_DIFF,0,62,26,33,49,66,,48
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,0,1,0,1,1,too_early_with_new_sync,66,,T263_WR_TO_RD_DIFF,0,70,26,33,49,66,,56
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,1,0,0,0,0,too_early_with_new_sync,78,,T263_WR_TO_RD_DIFF,0,56,54,17,33,78,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,1,0,0,0,1,too_early_with_new_sync,78,,T263_WR_TO_RD_DIFF,0,64,54,17,33,78,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,1,0,0,1,0,too_early_with_new_sync,88,,T263_WR_TO_RD_DIFF,0,56,54,28,43,88,,14
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,1,0,0,1,1,too_early_with_new_sync,88,,T263_WR_TO_RD_DIFF,0,64,54,28,43,88,,22
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,1,1,0,0,0,too_early_with_new_sync,84,,T263_WR_TO_RD_DIFF,0,62,54,23,38,84,,20
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,1,1,0,0,1,too_early_with_new_sync,84,,T263_WR_TO_RD_DIFF,0,70,54,23,38,84,,28
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,1,1,0,1,0,too_early_with_new_sync,94,,T263_WR_TO_RD_DIFF,0,62,54,33,49,94,,20
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,10667.0,01101,1,1,0,1,1,too_early_with_new_sync,94,,T263_WR_TO_RD_DIFF,0,70,54,33,49,94,,28
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,1067.0,00000,0,0,1,0,0,allowed_with_new_sync,16,,T263_WR_TO_RD_DIFF,0,7,4,6,6,16,,10
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,1067.0,00000,0,0,1,0,1,allowed_with_new_sync,16,,T263_WR_TO_RD_DIFF,0,8,4,6,6,16,,12
ui_query,WR,RD,different_bank_different_bg,BL24,24,1,1067.0,00000,0,0,1,1,0,allowed_with_new_sync,16,,T263_WR_TO_RD_DIFF,0,7,4,6,6,16,,10
